,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
115,2015-04-26,2015,4,26,13.4,-5.6,3.9
116,2015-04-27,2015,4,27,20.7,-0.7,10.0
117,2015-04-28,2015,4,28,27.9,3.1,15.5
118,2015-04-29,2015,4,29,18.4,3.4,10.9
119,2015-04-30,2015,4,30,15.8,-1.2,7.3
120,2015-05-01,2015,5,1,17.9,2.4,10.2
121,2015-05-02,2015,5,2,11.8,0.5,6.2
122,2015-05-03,2015,5,3,15.1,-1.4,6.9
123,2015-05-04,2015,5,4,21.5,0.1,10.8
124,2015-05-05,2015,5,5,19.8,3.0,11.4
125,2015-05-06,2015,5,6,10.6,0.6,5.6
126,2015-05-07,2015,5,7,15.7,-3.2,6.3
127,2015-05-08,2015,5,8,14.9,1.0,8.0
128,2015-05-09,2015,5,9,18.7,-0.6,9.1
129,2015-05-10,2015,5,10,20.5,-1.0,9.8
130,2015-05-11,2015,5,11,16.0,0.2,8.1
131,2015-05-12,2015,5,12,14.3,-3.5,5.4
132,2015-05-13,2015,5,13,14.4,-1.8,6.3
133,2015-05-14,2015,5,14,8.1,5.4,6.8
134,2015-05-15,2015,5,15,12.8,6.6,9.7
135,2015-05-16,2015,5,16,9.6,0.9,5.3
136,2015-05-17,2015,5,17,10.0,0.5,5.3
137,2015-05-18,2015,5,18,14.5,1.9,8.2
138,2015-05-19,2015,5,19,16.7,1.8,9.3
139,2015-05-20,2015,5,20,19.3,3.1,11.2
140,2015-05-21,2015,5,21,21.4,4.5,13.0
141,2015-05-22,2015,5,22,23.1,3.0,13.1
142,2015-05-23,2015,5,23,23.8,3.8,13.8
143,2015-05-24,2015,5,24,22.4,5.8,14.1
144,2015-05-25,2015,5,25,22.8,7.3,15.1
145,2015-05-26,2015,5,26,21.0,11.3,16.2
146,2015-05-27,2015,5,27,22.2,11.2,16.7
147,2015-05-28,2015,5,28,15.0,8.4,11.7
148,2015-05-29,2015,5,29,14.5,6.5,10.5
149,2015-05-30,2015,5,30,17.4,5.5,11.5
150,2015-05-31,2015,5,31,25.8,7.7,16.8
151,2015-06-01,2015,6,1,23.3,7.9,15.6
152,2015-06-02,2015,6,2,14.1,8.8,11.5
153,2015-06-03,2015,6,3,14.0,8.4,11.2
154,2015-06-04,2015,6,4,20.8,7.0,13.9
155,2015-06-05,2015,6,5,21.7,6.3,14.0
156,2015-06-06,2015,6,6,24.9,10.3,17.6
157,2015-06-07,2015,6,7,26.2,12.1,19.2
158,2015-06-08,2015,6,8,31.9,11.3,21.6
159,2015-06-09,2015,6,9,23.6,11.6,17.6
160,2015-06-10,2015,6,10,24.1,11.9,18.0
161,2015-06-11,2015,6,11,29.1,9.7,19.4
162,2015-06-12,2015,6,12,13.4,4.5,9.0
163,2015-06-13,2015,6,13,14.8,4.2,9.5
164,2015-06-14,2015,6,14,14.8,6.8,10.8
165,2015-06-15,2015,6,15,17.9,5.2,11.6
166,2015-06-16,2015,6,16,23.6,6.7,15.2
167,2015-06-17,2015,6,17,12.4,9.3,10.9
168,2015-06-18,2015,6,18,20.3,9.3,14.8
169,2015-06-19,2015,6,19,23.0,9.5,16.3
170,2015-06-20,2015,6,20,20.3,4.8,12.6
171,2015-06-21,2015,6,21,18.0,8.0,13.0
172,2015-06-22,2015,6,22,22.9,5.2,14.1
173,2015-06-23,2015,6,23,21.2,10.4,15.8
174,2015-06-24,2015,6,24,24.3,8.5,16.4
175,2015-06-25,2015,6,25,27.6,12.9,20.3
176,2015-06-26,2015,6,26,28.7,15.3,22.0
177,2015-06-27,2015,6,27,30.8,13.2,22.0
178,2015-06-28,2015,6,28,30.8,14.8,22.8
179,2015-06-29,2015,6,29,22.9,17.3,20.1
180,2015-06-30,2015,6,30,24.6,14.1,19.4
181,2015-07-01,2015,7,1,23.8,13.0,18.4
182,2015-07-02,2015,7,2,27.0,11.9,19.5
183,2015-07-03,2015,7,3,29.6,14.5,22.1
184,2015-07-04,2015,7,4,23.6,12.2,17.9
185,2015-07-05,2015,7,5,17.9,9.6,13.8
186,2015-07-06,2015,7,6,23.3,7.4,15.4
187,2015-07-07,2015,7,7,18.5,11.9,15.2
188,2015-07-08,2015,7,8,29.7,9.9,19.8
189,2015-07-09,2015,7,9,31.7,16.0,23.9
190,2015-07-10,2015,7,10,30.2,14.8,22.5
191,2015-07-11,2015,7,11,28.9,15.2,22.1
192,2015-07-12,2015,7,12,26.8,16.0,21.4
193,2015-07-13,2015,7,13,22.6,14.3,18.5
194,2015-07-14,2015,7,14,22.8,11.0,16.9
195,2015-07-15,2015,7,15,26.6,10.6,18.6
196,2015-07-16,2015,7,16,20.5,8.3,14.4
197,2015-07-17,2015,7,17,18.6,8.8,13.7
198,2015-07-18,2015,7,18,28.6,9.3,19.0
199,2015-07-19,2015,7,19,27.1,15.3,21.2
200,2015-07-20,2015,7,20,28.5,13.4,21.0
201,2015-07-21,2015,7,21,27.8,13.0,20.4
202,2015-07-22,2015,7,22,23.6,12.4,18.0
203,2015-07-23,2015,7,23,23.5,9.6,16.6
204,2015-07-24,2015,7,24,28.4,8.9,18.7
205,2015-07-25,2015,7,25,24.2,12.4,18.3
206,2015-07-26,2015,7,26,21.9,9.2,15.6
207,2015-07-27,2015,7,27,18.3,6.5,12.4
208,2015-07-28,2015,7,28,23.6,8.5,16.1
209,2015-07-29,2015,7,29,24.1,9.9,17.0
210,2015-07-30,2015,7,30,26.8,7.8,17.3
211,2015-07-31,2015,7,31,31.5,9.6,20.6
212,2015-08-01,2015,8,1,26.7,11.8,19.3
213,2015-08-02,2015,8,2,27.9,14.7,21.3
214,2015-08-03,2015,8,3,30.7,13.8,22.3
215,2015-08-04,2015,8,4,24.0,11.8,17.9
216,2015-08-05,2015,8,5,20.8,11.9,16.4
217,2015-08-06,2015,8,6,16.8,9.6,13.2
218,2015-08-07,2015,8,7,22.6,9.7,16.2
219,2015-08-08,2015,8,8,25.8,8.6,17.2
220,2015-08-09,2015,8,9,28.6,10.8,19.7
221,2015-08-10,2015,8,10,28.1,11.2,19.7
222,2015-08-11,2015,8,11,29.0,14.2,21.6
223,2015-08-12,2015,8,12,30.9,12.5,21.7
224,2015-08-13,2015,8,13,33.6,12.7,23.2
225,2015-08-14,2015,8,14,22.8,13.2,18.0
226,2015-08-15,2015,8,15,13.3,9.7,11.5
227,2015-08-16,2015,8,16,17.1,7.9,12.5
228,2015-08-17,2015,8,17,21.1,5.9,13.5
229,2015-08-18,2015,8,18,19.1,10.0,14.6
230,2015-08-19,2015,8,19,27.7,8.0,17.9
231,2015-08-20,2015,8,20,20.2,10.8,15.5
232,2015-08-21,2015,8,21,11.8,2.9,7.4
233,2015-08-22,2015,8,22,16.5,4.0,10.3
234,2015-08-23,2015,8,23,23.6,4.5,14.1
235,2015-08-24,2015,8,24,23.4,11.4,17.4
236,2015-08-25,2015,8,25,26.1,10.6,18.4
237,2015-08-26,2015,8,26,21.0,11.6,16.3
238,2015-08-27,2015,8,27,23.9,10.8,17.4
239,2015-08-28,2015,8,28,25.9,12.3,19.1
240,2015-08-29,2015,8,29,27.8,12.7,20.3
241,2015-08-30,2015,8,30,22.8,7.9,15.4
242,2015-08-31,2015,8,31,21.4,9.5,15.5
243,2015-09-01,2015,9,1,22.9,6.4,14.7
244,2015-09-02,2015,9,2,22.0,8.9,15.5
245,2015-09-03,2015,9,3,14.3,4.1,9.2
246,2015-09-04,2015,9,4,8.2,3.2,5.7
247,2015-09-05,2015,9,5,6.4,1.0,3.7
248,2015-09-06,2015,9,6,9.2,0.8,5.0
249,2015-09-07,2015,9,7,14.1,5.8,10.0
250,2015-09-08,2015,9,8,17.9,3.7,10.8
251,2015-09-09,2015,9,9,19.1,7.5,13.3
252,2015-09-10,2015,9,10,20.3,3.9,12.1
253,2015-09-11,2015,9,11,26.1,7.5,16.8
254,2015-09-12,2015,9,12,28.6,9.7,19.2
255,2015-09-13,2015,9,13,12.8,7.5,10.2
256,2015-09-14,2015,9,14,7.5,4.3,5.9
257,2015-09-15,2015,9,15,12.0,5.1,8.6
258,2015-09-16,2015,9,16,11.8,2.2,7.0
259,2015-09-17,2015,9,17,16.0,0.3,8.2
260,2015-09-18,2015,9,18,18.6,4.1,11.4
261,2015-09-19,2015,9,19,21.6,6.0,13.8
262,2015-09-20,2015,9,20,19.9,6.4,13.2
263,2015-09-21,2015,9,21,11.1,-0.5,5.3
264,2015-09-22,2015,9,22,16.5,5.6,11.1
265,2015-09-23,2015,9,23,20.1,1.7,10.9
266,2015-09-24,2015,9,24,21.2,4.6,12.9
267,2015-09-25,2015,9,25,22.2,5.8,14.0
268,2015-09-26,2015,9,26,14.7,6.4,10.6
269,2015-09-27,2015,9,27,15.9,2.9,9.4
270,2015-09-28,2015,9,28,15.4,0.7,8.1
271,2015-09-29,2015,9,29,19.1,2.1,10.6
272,2015-09-30,2015,9,30,20.7,4.3,12.5
273,2015-10-01,2015,10,1,21.7,3.6,12.7
274,2015-10-02,2015,10,2,20.3,2.4,11.4
275,2015-10-03,2015,10,3,3.0,0.5,1.8
276,2015-10-04,2015,10,4,4.6,0.6,2.6
277,2015-10-05,2015,10,5,12.9,0.3,6.6
278,2015-10-06,2015,10,6,16.3,1.0,8.7
279,2015-10-07,2015,10,7,18.1,7.3,12.7
280,2015-10-08,2015,10,8,19.8,3.2,11.5
281,2015-10-09,2015,10,9,21.7,11.1,16.4
282,2015-10-10,2015,10,10,23.5,9.3,16.4
283,2015-10-11,2015,10,11,18.2,5.7,12.0
284,2015-10-12,2015,10,12,17.5,2.5,10.0
285,2015-10-13,2015,10,13,16.7,2.1,9.4
286,2015-10-14,2015,10,14,14.8,0.5,7.7
287,2015-10-15,2015,10,15,12.1,0.3,6.2
288,2015-10-16,2015,10,16,14.6,-0.2,7.2
289,2015-10-17,2015,10,17,19.7,-0.3,9.7
290,2015-10-18,2015,10,18,17.7,6.6,12.2
291,2015-10-19,2015,10,19,18.6,3.3,11.0
292,2015-10-20,2015,10,20,13.4,5.0,9.2
293,2015-10-21,2015,10,21,20.0,1.4,10.7
294,2015-10-22,2015,10,22,15.8,2.0,8.9
295,2015-10-23,2015,10,23,12.2,-2.5,4.9
296,2015-10-24,2015,10,24,7.6,-4.2,1.7
297,2015-10-25,2015,10,25,9.3,-5.1,2.1
298,2015-10-26,2015,10,26,9.6,-0.1,4.8
299,2015-10-27,2015,10,27,7.4,-4.3,1.6
300,2015-10-28,2015,10,28,8.1,-5.9,1.1
301,2015-10-29,2015,10,29,13.4,0.3,6.9
302,2015-10-30,2015,10,30,13.7,-0.3,6.7
303,2015-10-31,2015,10,31,9.1,-2.5,3.3
304,2015-11-01,2015,11,1,9.7,-4.2,2.8
305,2015-11-02,2015,11,2,2.1,-1.7,0.2
306,2015-11-03,2015,11,3,0.2,-6.0,-2.9
307,2015-11-04,2015,11,4,5.1,-6.0,-0.5
308,2015-11-05,2015,11,5,4.3,-5.1,-0.4
309,2015-11-06,2015,11,6,10.0,-6.4,1.8
310,2015-11-07,2015,11,7,14.3,0.7,7.5
311,2015-11-08,2015,11,8,9.0,-3.1,3.0
312,2015-11-09,2015,11,9,0.4,-3.2,-1.4
313,2015-11-10,2015,11,10,1.5,-8.9,-3.7
314,2015-11-11,2015,11,11,7.0,-2.8,2.1
315,2015-11-12,2015,11,12,4.7,-2.7,1.0
316,2015-11-13,2015,11,13,10.7,-3.3,3.7
317,2015-11-14,2015,11,14,1.9,-1.3,0.3
318,2015-11-15,2015,11,15,13.9,-1.9,6.0
319,2015-11-16,2015,11,16,2.7,-3.8,-0.6
320,2015-11-17,2015,11,17,6.8,-3.0,1.9
321,2015-11-18,2015,11,18,-1.8,-9.5,-5.7
322,2015-11-19,2015,11,19,-2.8,-10.2,-6.5
323,2015-11-20,2015,11,20,-2.8,-9.4,-6.1
324,2015-11-21,2015,11,21,7.8,-2.6,2.6
325,2015-11-22,2015,11,22,9.4,-4.7,2.4
326,2015-11-23,2015,11,23,-1.0,-7.2,-4.1
327,2015-11-24,2015,11,24,-3.0,-15.6,-9.3
328,2015-11-25,2015,11,25,-2.3,-18.0,-10.2
329,2015-11-26,2015,11,26,1.1,-14.2,-6.6
330,2015-11-27,2015,11,27,6.9,-8.0,-0.6
331,2015-11-28,2015,11,28,6.6,-11.1,-2.3
332,2015-11-29,2015,11,29,6.0,-9.2,-1.6
333,2015-11-30,2015,11,30,5.7,-9.5,-1.9
334,2015-12-01,2015,12,1,9.2,-10.3,-0.6
335,2015-12-02,2015,12,2,8.3,-6.4,1.0
336,2015-12-03,2015,12,3,7.7,-5.0,1.4
337,2015-12-04,2015,12,4,8.1,-5.2,1.5
338,2015-12-05,2015,12,5,5.6,-4.8,0.4
339,2015-12-06,2015,12,6,9.1,-6.3,1.4
340,2015-12-07,2015,12,7,9.5,-3.4,3.1
341,2015-12-08,2015,12,8,8.8,-1.3,3.8
342,2015-12-09,2015,12,9,7.9,-0.2,3.9
343,2015-12-10,2015,12,10,0.4,-5.0,-2.3
344,2015-12-11,2015,12,11,-1.3,-3.0,-2.2
345,2015-12-12,2015,12,12,-2.5,-7.1,-4.8
346,2015-12-13,2015,12,13,-3.0,-6.8,-4.9
347,2015-12-14,2015,12,14,-5.3,-9.2,-7.3
348,2015-12-15,2015,12,15,3.5,-12.1,-4.3
349,2015-12-16,2015,12,16,-3.8,-12.6,-8.2
350,2015-12-17,2015,12,17,-8.6,-18.0,-13.3
351,2015-12-18,2015,12,18,-8.0,-17.4,-12.7
352,2015-12-19,2015,12,19,-1.8,-17.7,-9.8
353,2015-12-20,2015,12,20,0.1,-14.6,-7.3
354,2015-12-21,2015,12,21,-0.6,-12.9,-6.8
355,2015-12-22,2015,12,22,-5.2,-14.5,-9.9
356,2015-12-23,2015,12,23,-7.6,-18.3,-13.0
357,2015-12-24,2015,12,24,-11.2,-15.2,-13.2
358,2015-12-25,2015,12,25,-14.6,-21.1,-17.9
359,2015-12-26,2015,12,26,-10.3,-23.0,-16.7
360,2015-12-27,2015,12,27,0.7,-12.2,-5.8
361,2015-12-28,2015,12,28,-4.0,-11.6,-7.8
362,2015-12-29,2015,12,29,-7.9,-18.3,-13.1
363,2015-12-30,2015,12,30,-2.7,-18.2,-10.5
364,2015-12-31,2015,12,31,4.2,-14.1,-5.0
