,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
141,2011-05-22,2011,5,22,,,
142,2011-05-23,2011,5,23,,,
143,2011-05-24,2011,5,24,,,
144,2011-05-25,2011,5,25,,,
145,2011-05-26,2011,5,26,,,
146,2011-05-27,2011,5,27,,,
147,2011-05-28,2011,5,28,,,
148,2011-05-29,2011,5,29,,,
149,2011-05-30,2011,5,30,,,
150,2011-05-31,2011,5,31,,,
151,2011-06-01,2011,6,1,,,
152,2011-06-02,2011,6,2,,,
153,2011-06-03,2011,6,3,,,
154,2011-06-04,2011,6,4,,,
155,2011-06-05,2011,6,5,,,
156,2011-06-06,2011,6,6,,,
157,2011-06-07,2011,6,7,,,
158,2011-06-08,2011,6,8,,,
159,2011-06-09,2011,6,9,,,
160,2011-06-10,2011,6,10,,,
161,2011-06-11,2011,6,11,,,
162,2011-06-12,2011,6,12,,,
163,2011-06-13,2011,6,13,,,
164,2011-06-14,2011,6,14,,,
165,2011-06-15,2011,6,15,,,
166,2011-06-16,2011,6,16,,,
167,2011-06-17,2011,6,17,,,
168,2011-06-18,2011,6,18,,,
169,2011-06-19,2011,6,19,,,
170,2011-06-20,2011,6,20,,,
171,2011-06-21,2011,6,21,,,
172,2011-06-22,2011,6,22,,,
173,2011-06-23,2011,6,23,,,
174,2011-06-24,2011,6,24,,,
175,2011-06-25,2011,6,25,,,
176,2011-06-26,2011,6,26,,,
177,2011-06-27,2011,6,27,,,
178,2011-06-28,2011,6,28,,,
179,2011-06-29,2011,6,29,,,
180,2011-06-30,2011,6,30,,,
181,2011-07-01,2011,7,1,,,
182,2011-07-02,2011,7,2,,,
183,2011-07-03,2011,7,3,,,
184,2011-07-04,2011,7,4,,,
185,2011-07-05,2011,7,5,,,
186,2011-07-06,2011,7,6,,,
187,2011-07-07,2011,7,7,,,
188,2011-07-08,2011,7,8,,,
189,2011-07-09,2011,7,9,,,
190,2011-07-10,2011,7,10,,,
191,2011-07-11,2011,7,11,,,
192,2011-07-12,2011,7,12,,,
193,2011-07-13,2011,7,13,,,
194,2011-07-14,2011,7,14,,,
195,2011-07-15,2011,7,15,,,
196,2011-07-16,2011,7,16,,,
197,2011-07-17,2011,7,17,,,
198,2011-07-18,2011,7,18,,,
199,2011-07-19,2011,7,19,,,
200,2011-07-20,2011,7,20,,,
201,2011-07-21,2011,7,21,,,
202,2011-07-22,2011,7,22,,,
203,2011-07-23,2011,7,23,,,
204,2011-07-24,2011,7,24,,,
205,2011-07-25,2011,7,25,,,
206,2011-07-26,2011,7,26,,,
207,2011-07-27,2011,7,27,,,
208,2011-07-28,2011,7,28,,,
209,2011-07-29,2011,7,29,,,
210,2011-07-30,2011,7,30,,,
211,2011-07-31,2011,7,31,,,
212,2011-08-01,2011,8,1,,,
213,2011-08-02,2011,8,2,,,
214,2011-08-03,2011,8,3,,,
215,2011-08-04,2011,8,4,,,
216,2011-08-05,2011,8,5,,,
217,2011-08-06,2011,8,6,,,
218,2011-08-07,2011,8,7,,,
219,2011-08-08,2011,8,8,,,
220,2011-08-09,2011,8,9,,,
221,2011-08-10,2011,8,10,,,
222,2011-08-11,2011,8,11,,,
223,2011-08-12,2011,8,12,,,
224,2011-08-13,2011,8,13,,,
225,2011-08-14,2011,8,14,,,
226,2011-08-15,2011,8,15,,,
227,2011-08-16,2011,8,16,,,
228,2011-08-17,2011,8,17,,,
229,2011-08-18,2011,8,18,,,
230,2011-08-19,2011,8,19,,,
231,2011-08-20,2011,8,20,,,
232,2011-08-21,2011,8,21,,,
233,2011-08-22,2011,8,22,,,
234,2011-08-23,2011,8,23,,,
235,2011-08-24,2011,8,24,,,
236,2011-08-25,2011,8,25,,,
237,2011-08-26,2011,8,26,,,
238,2011-08-27,2011,8,27,,,
239,2011-08-28,2011,8,28,,,
240,2011-08-29,2011,8,29,,,
241,2011-08-30,2011,8,30,,,
242,2011-08-31,2011,8,31,,,
243,2011-09-01,2011,9,1,,,
244,2011-09-02,2011,9,2,,,
245,2011-09-03,2011,9,3,,,
246,2011-09-04,2011,9,4,,,
247,2011-09-05,2011,9,5,,,
248,2011-09-06,2011,9,6,,,
249,2011-09-07,2011,9,7,,,
250,2011-09-08,2011,9,8,,,
251,2011-09-09,2011,9,9,,,
252,2011-09-10,2011,9,10,,,
253,2011-09-11,2011,9,11,,,
254,2011-09-12,2011,9,12,,,
255,2011-09-13,2011,9,13,,,
256,2011-09-14,2011,9,14,,,
257,2011-09-15,2011,9,15,,,
258,2011-09-16,2011,9,16,,,
259,2011-09-17,2011,9,17,,,
260,2011-09-18,2011,9,18,,,
261,2011-09-19,2011,9,19,,,
262,2011-09-20,2011,9,20,,,
263,2011-09-21,2011,9,21,,,
264,2011-09-22,2011,9,22,,,
265,2011-09-23,2011,9,23,,,
266,2011-09-24,2011,9,24,,,
267,2011-09-25,2011,9,25,,,
268,2011-09-26,2011,9,26,,,
269,2011-09-27,2011,9,27,,,
270,2011-09-28,2011,9,28,,,
271,2011-09-29,2011,9,29,,,
272,2011-09-30,2011,9,30,,,
273,2011-10-01,2011,10,1,,,
274,2011-10-02,2011,10,2,,,
275,2011-10-03,2011,10,3,,,
276,2011-10-04,2011,10,4,,,
277,2011-10-05,2011,10,5,,,
278,2011-10-06,2011,10,6,,,
279,2011-10-07,2011,10,7,,,
280,2011-10-08,2011,10,8,,,
281,2011-10-09,2011,10,9,,,
282,2011-10-10,2011,10,10,,,
283,2011-10-11,2011,10,11,,,
284,2011-10-12,2011,10,12,,,
285,2011-10-13,2011,10,13,,,
286,2011-10-14,2011,10,14,,,
287,2011-10-15,2011,10,15,,,
288,2011-10-16,2011,10,16,,,
289,2011-10-17,2011,10,17,,,
290,2011-10-18,2011,10,18,,,
291,2011-10-19,2011,10,19,,,
292,2011-10-20,2011,10,20,,,
293,2011-10-21,2011,10,21,,,
294,2011-10-22,2011,10,22,,,
295,2011-10-23,2011,10,23,,,
296,2011-10-24,2011,10,24,,,
297,2011-10-25,2011,10,25,,,
298,2011-10-26,2011,10,26,,,
299,2011-10-27,2011,10,27,,,
300,2011-10-28,2011,10,28,,,
301,2011-10-29,2011,10,29,,,
302,2011-10-30,2011,10,30,,,
303,2011-10-31,2011,10,31,,,
304,2011-11-01,2011,11,1,,,
305,2011-11-02,2011,11,2,,,
306,2011-11-03,2011,11,3,,,
307,2011-11-04,2011,11,4,,,
308,2011-11-05,2011,11,5,,,
309,2011-11-06,2011,11,6,,,
310,2011-11-07,2011,11,7,,,
311,2011-11-08,2011,11,8,,,
312,2011-11-09,2011,11,9,,,
313,2011-11-10,2011,11,10,,,
314,2011-11-11,2011,11,11,,,
315,2011-11-12,2011,11,12,,,
316,2011-11-13,2011,11,13,,,
317,2011-11-14,2011,11,14,,,
318,2011-11-15,2011,11,15,,,
319,2011-11-16,2011,11,16,,,
320,2011-11-17,2011,11,17,,,
321,2011-11-18,2011,11,18,,,
322,2011-11-19,2011,11,19,,,
323,2011-11-20,2011,11,20,,,
324,2011-11-21,2011,11,21,,,
325,2011-11-22,2011,11,22,,,
326,2011-11-23,2011,11,23,,,
327,2011-11-24,2011,11,24,,,
328,2011-11-25,2011,11,25,,,
329,2011-11-26,2011,11,26,,,
330,2011-11-27,2011,11,27,,,
331,2011-11-28,2011,11,28,,,
332,2011-11-29,2011,11,29,,,
333,2011-11-30,2011,11,30,,,
334,2011-12-01,2011,12,1,,,
335,2011-12-02,2011,12,2,,,
336,2011-12-03,2011,12,3,,,
337,2011-12-04,2011,12,4,,,
338,2011-12-05,2011,12,5,,,
339,2011-12-06,2011,12,6,,,
340,2011-12-07,2011,12,7,,,
341,2011-12-08,2011,12,8,,,
342,2011-12-09,2011,12,9,,,
343,2011-12-10,2011,12,10,,,
344,2011-12-11,2011,12,11,,,
345,2011-12-12,2011,12,12,,,
346,2011-12-13,2011,12,13,,,
347,2011-12-14,2011,12,14,,,
348,2011-12-15,2011,12,15,,,
349,2011-12-16,2011,12,16,,,
350,2011-12-17,2011,12,17,,,
351,2011-12-18,2011,12,18,,,
352,2011-12-19,2011,12,19,,,
353,2011-12-20,2011,12,20,,,
354,2011-12-21,2011,12,21,,,
355,2011-12-22,2011,12,22,,,
356,2011-12-23,2011,12,23,,,
357,2011-12-24,2011,12,24,,,
358,2011-12-25,2011,12,25,,,
359,2011-12-26,2011,12,26,,,
360,2011-12-27,2011,12,27,,,
361,2011-12-28,2011,12,28,,,
362,2011-12-29,2011,12,29,,,
363,2011-12-30,2011,12,30,,,
364,2011-12-31,2011,12,31,,,
