,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
149,2013-05-30,2013,5,30,12.1,9.1,10.6
150,2013-05-31,2013,5,31,15.7,8.7,12.2
151,2013-06-01,2013,6,1,17.2,5.4,11.3
152,2013-06-02,2013,6,2,12.7,8.1,10.4
153,2013-06-03,2013,6,3,14.0,7.7,10.9
154,2013-06-04,2013,6,4,19.1,3.0,11.1
155,2013-06-05,2013,6,5,23.0,6.3,14.7
156,2013-06-06,2013,6,6,22.1,6.4,14.3
157,2013-06-07,2013,6,7,23.1,9.8,16.5
158,2013-06-08,2013,6,8,18.8,7.7,13.3
159,2013-06-09,2013,6,9,14.8,6.3,10.6
160,2013-06-10,2013,6,10,,,
161,2013-06-11,2013,6,11,,,
162,2013-06-12,2013,6,12,19.9,7.0,13.5
163,2013-06-13,2013,6,13,16.9,6.7,11.8
164,2013-06-14,2013,6,14,16.3,6.4,11.4
165,2013-06-15,2013,6,15,19.1,8.6,13.9
166,2013-06-16,2013,6,16,18.8,7.7,13.3
167,2013-06-17,2013,6,17,21.6,9.3,15.5
168,2013-06-18,2013,6,18,19.3,11.2,15.3
169,2013-06-19,2013,6,19,17.7,12.4,15.1
170,2013-06-20,2013,6,20,17.1,11.1,14.1
171,2013-06-21,2013,6,21,15.3,9.2,12.3
172,2013-06-22,2013,6,22,18.9,5.7,12.3
173,2013-06-23,2013,6,23,20.6,7.8,14.2
174,2013-06-24,2013,6,24,20.2,6.8,13.5
175,2013-06-25,2013,6,25,21.5,10.2,15.9
176,2013-06-26,2013,6,26,22.9,9.4,16.2
177,2013-06-27,2013,6,27,23.1,10.3,16.7
178,2013-06-28,2013,6,28,23.7,11.1,17.4
179,2013-06-29,2013,6,29,25.6,12.3,19.0
180,2013-06-30,2013,6,30,24.6,12.7,18.7
181,2013-07-01,2013,7,1,26.9,15.1,21.0
182,2013-07-02,2013,7,2,32.8,16.8,24.8
183,2013-07-03,2013,7,3,25.0,16.0,20.5
184,2013-07-04,2013,7,4,24.0,13.5,18.8
185,2013-07-05,2013,7,5,19.5,11.2,15.4
186,2013-07-06,2013,7,6,16.5,7.2,11.9
187,2013-07-07,2013,7,7,19.6,5.2,12.4
188,2013-07-08,2013,7,8,15.8,11.5,13.7
189,2013-07-09,2013,7,9,25.2,7.7,16.5
190,2013-07-10,2013,7,10,27.5,11.8,19.7
191,2013-07-11,2013,7,11,26.3,11.3,18.8
192,2013-07-12,2013,7,12,20.8,8.8,14.8
193,2013-07-13,2013,7,13,17.7,8.1,12.9
194,2013-07-14,2013,7,14,22.4,9.1,15.8
195,2013-07-15,2013,7,15,16.2,7.8,12.0
196,2013-07-16,2013,7,16,21.1,7.0,14.1
197,2013-07-17,2013,7,17,23.6,10.5,17.1
198,2013-07-18,2013,7,18,26.1,13.8,20.0
199,2013-07-19,2013,7,19,25.5,11.5,18.5
200,2013-07-20,2013,7,20,25.6,11.5,18.6
201,2013-07-21,2013,7,21,21.9,12.0,17.0
202,2013-07-22,2013,7,22,23.6,14.1,18.9
203,2013-07-23,2013,7,23,22.1,12.6,17.4
204,2013-07-24,2013,7,24,21.9,13.6,17.8
205,2013-07-25,2013,7,25,18.3,12.9,15.6
206,2013-07-26,2013,7,26,23.2,8.7,16.0
207,2013-07-27,2013,7,27,19.2,11.5,15.4
208,2013-07-28,2013,7,28,17.8,7.7,12.8
209,2013-07-29,2013,7,29,,,
210,2013-07-30,2013,7,30,19.1,3.9,11.5
211,2013-07-31,2013,7,31,24.9,7.3,16.1
212,2013-08-01,2013,8,1,20.3,12.4,16.4
213,2013-08-02,2013,8,2,,,
214,2013-08-03,2013,8,3,,,
215,2013-08-04,2013,8,4,22.1,8.1,15.1
216,2013-08-05,2013,8,5,21.0,11.5,16.3
217,2013-08-06,2013,8,6,21.0,9.2,15.1
218,2013-08-07,2013,8,7,22.6,9.8,16.2
219,2013-08-08,2013,8,8,15.0,11.3,13.2
220,2013-08-09,2013,8,9,21.0,11.5,16.3
221,2013-08-10,2013,8,10,25.2,10.9,18.1
222,2013-08-11,2013,8,11,26.0,11.1,18.6
223,2013-08-12,2013,8,12,23.7,13.3,18.5
224,2013-08-13,2013,8,13,25.0,11.4,18.2
225,2013-08-14,2013,8,14,29.1,11.7,20.4
226,2013-08-15,2013,8,15,29.4,12.9,21.2
227,2013-08-16,2013,8,16,29.3,12.9,21.1
228,2013-08-17,2013,8,17,27.6,11.6,19.6
229,2013-08-18,2013,8,18,27.5,12.1,19.8
230,2013-08-19,2013,8,19,25.9,10.5,18.2
231,2013-08-20,2013,8,20,24.0,8.1,16.1
232,2013-08-21,2013,8,21,23.0,5.2,14.1
233,2013-08-22,2013,8,22,27.9,6.2,17.1
234,2013-08-23,2013,8,23,25.6,9.8,17.7
235,2013-08-24,2013,8,24,27.1,11.9,19.5
236,2013-08-25,2013,8,25,26.4,10.7,18.6
237,2013-08-26,2013,8,26,,,
238,2013-08-27,2013,8,27,,,
239,2013-08-28,2013,8,28,27.5,7.9,17.7
240,2013-08-29,2013,8,29,,,
241,2013-08-30,2013,8,30,25.8,10.4,18.1
242,2013-08-31,2013,8,31,22.9,5.8,14.4
243,2013-09-01,2013,9,1,27.8,6.3,17.1
244,2013-09-02,2013,9,2,27.9,9.8,18.9
245,2013-09-03,2013,9,3,23.6,11.3,17.5
246,2013-09-04,2013,9,4,30.1,11.3,20.7
247,2013-09-05,2013,9,5,29.2,11.7,20.5
248,2013-09-06,2013,9,6,20.5,13.2,16.9
249,2013-09-07,2013,9,7,14.0,12.4,13.2
250,2013-09-08,2013,9,8,22.0,11.5,16.8
251,2013-09-09,2013,9,9,24.5,11.8,18.2
252,2013-09-10,2013,9,10,23.9,7.8,15.9
253,2013-09-11,2013,9,11,25.0,7.4,16.2
254,2013-09-12,2013,9,12,28.8,9.4,19.1
255,2013-09-13,2013,9,13,27.5,11.0,19.3
256,2013-09-14,2013,9,14,23.7,11.6,17.7
257,2013-09-15,2013,9,15,25.8,10.0,17.9
258,2013-09-16,2013,9,16,26.8,11.0,18.9
259,2013-09-17,2013,9,17,21.1,9.5,15.3
260,2013-09-18,2013,9,18,11.0,6.0,8.5
261,2013-09-19,2013,9,19,17.6,4.6,11.1
262,2013-09-20,2013,9,20,22.6,4.1,13.4
263,2013-09-21,2013,9,21,24.0,5.5,14.8
264,2013-09-22,2013,9,22,20.1,3.8,12.0
265,2013-09-23,2013,9,23,17.6,5.3,11.5
266,2013-09-24,2013,9,24,14.4,3.9,9.2
267,2013-09-25,2013,9,25,11.3,1.6,6.5
268,2013-09-26,2013,9,26,10.6,0.6,5.6
269,2013-09-27,2013,9,27,14.1,-0.3,6.9
270,2013-09-28,2013,9,28,16.0,-0.3,7.9
271,2013-09-29,2013,9,29,16.0,3.6,9.8
272,2013-09-30,2013,9,30,14.3,2.2,8.3
273,2013-10-01,2013,10,1,13.4,0.5,7.0
274,2013-10-02,2013,10,2,10.1,-2.3,3.9
275,2013-10-03,2013,10,3,8.9,-2.2,3.4
276,2013-10-04,2013,10,4,14.4,-4.0,5.2
277,2013-10-05,2013,10,5,14.9,4.0,9.5
278,2013-10-06,2013,10,6,17.8,3.2,10.5
279,2013-10-07,2013,10,7,17.9,5.6,11.8
280,2013-10-08,2013,10,8,,,
281,2013-10-09,2013,10,9,,,
282,2013-10-10,2013,10,10,12.4,2.6,7.5
283,2013-10-11,2013,10,11,8.3,-1.0,3.7
284,2013-10-12,2013,10,12,8.2,0.4,4.3
285,2013-10-13,2013,10,13,8.9,0.8,4.9
286,2013-10-14,2013,10,14,11.1,-3.3,3.9
287,2013-10-15,2013,10,15,16.6,-2.3,7.2
288,2013-10-16,2013,10,16,,,
289,2013-10-17,2013,10,17,9.8,-1.2,4.3
290,2013-10-18,2013,10,18,17.0,-2.1,7.5
291,2013-10-19,2013,10,19,13.1,3.8,8.5
292,2013-10-20,2013,10,20,13.9,-0.6,6.7
293,2013-10-21,2013,10,21,,,
294,2013-10-22,2013,10,22,15.7,0.9,8.3
295,2013-10-23,2013,10,23,,,
296,2013-10-24,2013,10,24,21.9,-0.7,10.6
297,2013-10-25,2013,10,25,13.4,1.5,7.5
298,2013-10-26,2013,10,26,20.3,0.1,10.2
299,2013-10-27,2013,10,27,8.5,-6.8,0.9
300,2013-10-28,2013,10,28,-5.9,-11.2,-8.6
301,2013-10-29,2013,10,29,2.9,-10.4,-3.8
302,2013-10-30,2013,10,30,7.8,-1.9,3.0
303,2013-10-31,2013,10,31,11.8,0.2,6.0
304,2013-11-01,2013,11,1,10.6,2.4,6.5
305,2013-11-02,2013,11,2,4.1,-2.0,1.1
306,2013-11-03,2013,11,3,-1.3,-7.3,-4.3
307,2013-11-04,2013,11,4,-3.5,-9.4,-6.5
308,2013-11-05,2013,11,5,1.7,-13.1,-5.7
309,2013-11-06,2013,11,6,4.3,-4.4,-0.1
310,2013-11-07,2013,11,7,1.3,-7.0,-2.9
311,2013-11-08,2013,11,8,5.1,-5.0,0.1
312,2013-11-09,2013,11,9,4.8,-9.0,-2.1
313,2013-11-10,2013,11,10,-6.6,-11.0,-8.8
314,2013-11-11,2013,11,11,1.6,-13.8,-6.1
315,2013-11-12,2013,11,12,10.8,-5.7,2.6
316,2013-11-13,2013,11,13,8.3,2.9,5.6
317,2013-11-14,2013,11,14,7.4,-3.5,2.0
318,2013-11-15,2013,11,15,4.6,-3.8,0.4
319,2013-11-16,2013,11,16,-2.5,-13.1,-7.8
320,2013-11-17,2013,11,17,-10.6,-20.8,-15.7
321,2013-11-18,2013,11,18,-9.2,-15.9,-12.6
322,2013-11-19,2013,11,19,-14.4,-18.5,-16.5
323,2013-11-20,2013,11,20,-9.4,-22.3,-15.9
324,2013-11-21,2013,11,21,-0.2,-12.9,-6.6
325,2013-11-22,2013,11,22,-6.8,-17.3,-12.1
326,2013-11-23,2013,11,23,10.5,-10.8,-0.2
327,2013-11-24,2013,11,24,9.7,-3.3,3.2
328,2013-11-25,2013,11,25,2.0,-7.1,-2.6
329,2013-11-26,2013,11,26,10.2,-5.6,2.3
330,2013-11-27,2013,11,27,3.3,-7.0,-1.9
331,2013-11-28,2013,11,28,9.2,-7.7,0.8
332,2013-11-29,2013,11,29,7.9,-1.0,3.5
333,2013-11-30,2013,11,30,6.4,-5.1,0.7
334,2013-12-01,2013,12,1,4.7,-4.7,0.0
335,2013-12-02,2013,12,2,-3.2,-15.2,-9.2
336,2013-12-03,2013,12,3,-13.7,-17.3,-15.5
337,2013-12-04,2013,12,4,-15.7,-22.3,-19.0
338,2013-12-05,2013,12,5,-19.8,-26.2,-23.0
339,2013-12-06,2013,12,6,-24.7,-29.2,-27.0
340,2013-12-07,2013,12,7,-12.2,-30.1,-21.2
341,2013-12-08,2013,12,8,-11.9,-16.1,-14.0
342,2013-12-09,2013,12,9,-2.8,-12.8,-7.8
343,2013-12-10,2013,12,10,-7.0,-17.8,-12.4
344,2013-12-11,2013,12,11,2.2,-17.2,-7.5
345,2013-12-12,2013,12,12,3.5,-17.1,-6.8
346,2013-12-13,2013,12,13,-6.8,-18.6,-12.7
347,2013-12-14,2013,12,14,7.8,-16.0,-4.1
348,2013-12-15,2013,12,15,8.7,-1.5,3.6
349,2013-12-16,2013,12,16,-0.5,-8.6,-4.6
350,2013-12-17,2013,12,17,9.0,-9.2,-0.1
351,2013-12-18,2013,12,18,3.0,-16.7,-6.9
352,2013-12-19,2013,12,19,-7.5,-22.4,-15.0
353,2013-12-20,2013,12,20,-5.9,-18.0,-12.0
354,2013-12-21,2013,12,21,-11.1,-18.7,-14.9
355,2013-12-22,2013,12,22,-11.1,-20.4,-15.8
356,2013-12-23,2013,12,23,6.5,-19.1,-6.3
357,2013-12-24,2013,12,24,,-5.9,
358,2013-12-25,2013,12,25,6.5,-10.1,-1.8
359,2013-12-26,2013,12,26,9.4,3.2,6.3
360,2013-12-27,2013,12,27,10.6,3.3,7.0
361,2013-12-28,2013,12,28,-13.0,-18.6,-15.8
362,2013-12-29,2013,12,29,0.3,-14.2,-7.0
363,2013-12-30,2013,12,30,-5.2,-17.3,-11.3
364,2013-12-31,2013,12,31,-2.7,-18.4,-10.6
